"_","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","","","","","","","",""
"2008-2014, United States","","","","","","","",""
"Smoothed  Death Rates per 100,000 Population","","","","","","","",""
"All Injury, Homicide, All Races, All Ethnicities, Both Sexes, All Ages","","","","","","","",""
"Annualized Crude Rate for United States: 5.31","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Reports for All Ages include those of unknown age.","","","","","","","",""
"* Rates based on 20 or fewer deaths may be unstable.  These rates are suppressed for counties (see legend above); such rates in the title have an asterisk.","","","","","","","",""
"","","","","","","","",""
"Rates appearing in this map have been geospatially smoothed.                                      m9113517 created 26DEC16:23:33     downloaded 08DEC20:19:45","","","","","","","",""
"","","","","","","","",""
"Types of Rates:    S_C_Rate = Smoothed, Crude Rate.","","","","","","","",""
".......................    U_C_Rate = Unsmoothed, Crude Rate.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Produced by: the Statistics, Programming & Economics Branch, National Center for Injury Prevention & Control, CDC","","","","","","","",""
"Data Sources: NCHS National Vital Statistics System for numbers of deaths; US Census Bureau for population estimates.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","MO","OSAGE","29","151","2.705590115","","","96702"
"","MO","OZARK","29","153","3.303824292","","","67441"
"","MO","PEMISCOT","29","155","9.349972128","","","127025"
"","MO","PERRY","29","157","3.225180758","","","133239"
"","MO","PETTIS","29","159","3.092285552","","","294494"
"","MO","PHELPS","29","161","5.262367135","","","314037"
"","MO","PIKE","29","163","","","","130039"
"","MO","PLATTE","29","165","6.746251351","3.61883873","23","635563"
"","MO","POLK","29","167","4.010837829","","","217450"
"","MO","PULASKI","29","169","4.780447365","9.313818145","34","365049"
"","MO","PUTNAM","29","171","","","","34582"
"","MO","RALLS","29","173","","","","71339"
"","MO","RANDOLPH","29","175","2.64901978","","","176965"
"","MO","RAY","29","177","12.18286174","","","163154"
"","MO","REYNOLDS","29","179","5.635800483","","","46581"
"","MO","RIPLEY","29","181","3.053406739","","","98347"
"","MO","ST CHARLES","29","183","5.766101568","1.604193754","41","2555801"
"","MO","ST CLAIR","29","185","3.792782335","","","67484"
"","MO","STE GENEVIEVE","29","186","3.089222255","","","126448"
"","MO","ST FRANCOIS","29","187","3.088565782","4.58466234","21","458049"
"","MO","ST LOUIS","29","189","9.934113518","8.358173301","585","6999137"
"","MO","SALINE","29","195","2.693309818","","","162966"
"","MO","SCHUYLER","29","197","","","","30730"
"","MO","SCOTLAND","29","199","","","","33987"
"","MO","SCOTT","29","201","4.60344399","","","274096"
"","MO","SHANNON","29","203","5.898239062","","","58663"
"","MO","SHELBY","29","205","","","","43886"
"","MO","STODDARD","29","207","3.834635399","","","209158"
"","MO","STONE","29","209","2.326206666","","","222456"
"","MO","SULLIVAN","29","211","","","","46179"
"","MO","TANEY","29","213","2.835775935","","","365670"
"","MO","TEXAS","29","215","6.334833512","","","180354"
"","MO","VERNON","29","217","3.738469159","","","146892"
"","MO","WARREN","29","219","2.095272277","","","228470"
"","MO","WASHINGTON","29","221","3.005174655","","","175818"
"","MO","WAYNE","29","223","2.978425562","","","94040"
"","MO","WEBSTER","29","225","3.91827847","","","254163"
"","MO","WORTH","29","227","","","","14896"
"","MO","WRIGHT","29","229","4.511165685","","","130318"
"","MO","ST LOUIS CITY","29","510","12.94752831","33.22172746","741","2230468"
"","MT","BEAVERHEAD","30","1","","","","64833"
"","MT","BIG HORN","30","3","3.794147275","","","90654"
"","MT","BLAINE","30","5","","","","45731"
"","MT","BROADWATER","30","7","","","","39217"
"","MT","CARBON","30","9","3.179297375","","","70965"
"","MT","CARTER","30","11","","","","8166"
"","MT","CASCADE","30","13","3.097874239","4.204654553","24","570796"
"","MT","CHOUTEAU","30","15","3.614418017","","","40865"
"","MT","CUSTER","30","17","","","","82505"
"","MT","DANIELS","30","19","","","","12311"
"","MT","DAWSON","30","21","","","","64062"
"","MT","DEER LODGE","30","23","","","","64829"
"","MT","FALLON","30","25","","","","20708"
"","MT","FERGUS","30","27","","","","80506"
"","MT","FLATHEAD","30","29","3.186705066","3.576643584","23","643061"
"","MT","GALLATIN","30","31","","","","643571"
"","MT","GARFIELD","30","33","","","","8783"
"","MT","GLACIER","30","35","3.915786125","","","94533"
"","MT","GOLDEN VALLEY","30","37","2.905520332","","","6062"
"","MT","GRANITE","30","39","2.100070898","","","21758"
"","MT","HILL","30","41","","","","113996"
"","MT","JEFFERSON","30","43","1.729629291","","","79886"
"","MT","JUDITH BASIN","30","45","3.811515132","","","14270"
"","MT","LAKE","30","47","3.18336726","","","202079"
"","MT","LEWIS AND CLARK","30","49","3.181290618","","","448084"
"","MT","LIBERTY","30","51","","","","16356"
"","MT","LINCOLN","30","53","3.356067279","","","136481"
"","MT","MC CONE","30","55","","","","11958"
"","MT","MADISON","30","57","","","","53973"
"","MT","MEAGHER","30","59","2.074862088","","","13231"
"","MT","MINERAL","30","61","2.620178871","","","29540"
"","MT","MISSOULA","30","63","3.016442718","","","771391"
"","MT","MUSSELSHELL","30","65","3.556641948","","","32073"
"","MT","PARK","30","67","","","","109892"
"","MT","PETROLEUM","30","69","","","","3452"
"","MT","PHILLIPS","30","71","","","","29381"
"","MT","PONDERA","30","73","3.925900803","","","43263"
"","MT","POWDER RIVER","30","75","3.337175057","","","12276"
"","MT","POWELL","30","77","2.5502839","","","49191"
"","MT","PRAIRIE","30","79","","","","8080"
"","MT","RAVALLI","30","81","1.818767792","","","283267"
"","MT","RICHLAND","30","83","4.759360255","","","72545"
"","MT","ROOSEVELT","30","85","4.791087744","","","74754"
"","MT","ROSEBUD","30","87","3.852408311","","","64910"
"","MT","SANDERS","30","89","3.17298157","","","79786"
"","MT","SHERIDAN","30","91","","","","24531"
"","MT","SILVER BOW","30","93","","","","240093"
"","MT","STILLWATER","30","95","3.090216225","","","64096"
"","MT","SWEET GRASS","30","97","","","","25634"
"","MT","TETON","30","99","3.186796599","","","42561"
"","MT","TOOLE","30","101","","","","36348"
"","MT","TREASURE","30","103","4.04719191","","","5033"
"","MT","VALLEY","30","105","","","","52358"
"","MT","WHEATLAND","30","107","","","","14948"
"","MT","WIBAUX","30","109","","","","7327"
"","MT","YELLOWSTONE","30","111","4.046500066","3.237728296","34","1050119"
"","NE","ADAMS","31","1","","","","219450"
"","NE","ANTELOPE","31","3","","","","46124"
"","NE","ARTHUR","31","5","","","","3210"
"","NE","BANNER","31","7","2.986674163","","","5108"
"","NE","BLAINE","31","9","","","","3404"
"","NE","BOONE","31","11","","","","38091"
"","NE","BOX BUTTE","31","13","","","","79386"
"","NE","BOYD","31","15","","","","14470"
"","NE","BROWN","31","17","","","","21371"
"","NE","BUFFALO","31","19","1.66074215","","","328180"
"","NE","BURT","31","21","","","","47320"
"","NE","BUTLER","31","23","1.742436347","","","58325"
"","NE","CASS","31","25","1.836757511","","","177005"
"","NE","CEDAR","31","27","","","","61397"
"","NE","CHASE","31","29","","","","27739"
"","NE","CHERRY","31","31","10.54795184","","","40176"
"","NE","CHEYENNE","31","33","","","","70437"
"","NE","CLAY","31","35","","","","45178"
"","NE","COLFAX","31","37","","","","72998"
"","NE","CUMING","31","39","","","","63745"
"","NE","CUSTER","31","41","2.541225865","","","76125"
"","NE","DAKOTA","31","43","2.282119404","","","145971"
"","NE","DAWES","31","45","6.249237444","","","64066"
"","NE","DAWSON","31","47","2.380751408","","","169370"
"","NE","DEUEL","31","49","","","","13685"
"","NE","DIXON","31","51","","","","41548"
"","NE","DODGE","31","53","6.732170687","","","256853"
"","NE","DOUGLAS","31","55","5.58210527","7.84687264","288","3670252"
"","NE","DUNDY","31","57","","","","13800"
"","NE","FILLMORE","31","59","","","","40674"
"","NE","FRANKLIN","31","61","","","","22151"
"","NE","FRONTIER","31","63","","","","19191"
"","NE","FURNAS","31","65","","","","34350"
"","NE","GAGE","31","67","1.798062301","","","154409"
"","NE","GARDEN","31","69","","","","13892"
"","NE","GARFIELD","31","71","","","","14099"
"","NE","GOSPER","31","73","","","","14048"
"","NE","GRANT","31","75","","","","4375"
"","NE","GREELEY","31","77","","","","17544"
"","NE","HALL","31","79","","","","415675"
"","NE","HAMILTON","31","81","","","","63755"
"","NE","HARLAN","31","83","","","","24147"
"","NE","HAYES","31","85","","","","6776"
"","NE","HITCHCOCK","31","87","","","","20269"
"","NE","HOLT","31","89","","","","72950"
"","NE","HOOKER","31","91","","","","5116"
"","NE","HOWARD","31","93","","","","44133"
"","NE","JEFFERSON","31","95","","","","52823"
"","NE","JOHNSON","31","97","1.832471308","","","36291"
"","NE","KEARNEY","31","99","","","","45823"
"","NE","KEITH","31","101","","","","57649"
"","NE","KEYA PAHA","31","103","6.950972474","","","5710"
"","NE","KIMBALL","31","105","2.531053087","","","26353"
"","NE","KNOX","31","107","","","","60308"
"","NE","LANCASTER","31","109","1.80916331","2.01910467","41","2030603"
"","NE","LINCOLN","31","111","3.433987317","","","252874"
"","NE","LOGAN","31","113","","","","5283"
"","NE","LOUP","31","115","","","","4274"
"","NE","MC PHERSON","31","117","","","","3706"
"","NE","MADISON","31","119","","","","244367"
"","NE","MERRICK","31","121","","","","54490"
"","NE","MORRILL","31","123","","","","34689"
"","NE","NANCE","31","125","","","","25814"
"","NE","NEMAHA","31","127","","","","50529"
"","NE","NUCKOLLS","31","129","","","","31212"
"","NE","OTOE","31","131","1.849705048","","","110066"
"","NE","PAWNEE","31","133","","","","19231"
"","NE","PERKINS","31","135","","","","20560"
"","NE","PHELPS","31","137","","","","64290"
"","NE","PIERCE","31","139","","","","50554"
"","NE","PLATTE","31","141","","","","225938"
"","NE","POLK","31","143","","","","37361"
"","NE","RED WILLOW","31","145","","","","77021"
"","NE","RICHARDSON","31","147","","","","58001"
"","NE","ROCK","31","149","","","","10328"
"","NE","SALINE","31","151","1.711588251","","","99766"
"","NE","SARPY","31","153","5.743457429","","","1137777"
"","NE","SAUNDERS","31","155","4.73513032","","","145220"
"","NE","SCOTTS BLUFF","31","157","","","","257344"
"","NE","SEWARD","31","159","1.813675841","","","117846"
"","NE","SHERIDAN","31","161","6.198425061","","","37722"
"","NE","SHERMAN","31","163","","","","21877"
"","NE","SIOUX","31","165","","","","9264"
"","NE","STANTON","31","167","","","","42858"
"","NE","THAYER","31","169","","","","36442"
"","NE","THOMAS","31","171","","","","4726"
"","NE","THURSTON","31","173","2.349184455","","","48325"
"","NE","VALLEY","31","175","","","","29589"
"","NE","WASHINGTON","31","177","6.572777282","","","141502"
"","NE","WAYNE","31","179","","","","66466"
"","NE","WEBSTER","31","181","","","","26223"
"","NE","WHEELER","31","183","","","","5586"
"","NE","YORK","31","185","","","","96574"
"","NV","CHURCHILL","32","1","4.518092167","","","171931"
"","NV","CLARK","32","3","6.078923933","5.999497975","832","13867827"
"","NV","DOUGLAS","32","5","2.390277647","","","329868"
"","NV","ELKO","32","7","2.333607921","","","350777"
"","NV","ESMERALDA","32","9","3.861735815","","","5576"
"","NV","EUREKA","32","11","4.4942666","","","13760"
"","NV","HUMBOLDT","32","13","4.452753964","","","117186"
"","NV","LANDER","32","15","3.827135925","","","40816"
"","NV","LINCOLN","32","17","5.658214558","","","36746"
"","NV","LYON","32","19","4.124096572","","","361786"
"","NV","MINERAL","32","21","4.002713635","","","32673"
"","NV","NYE","32","23","5.909288939","","","303584"
"","NV","PERSHING","32","27","4.495574241","","","47114"
"","NV","STOREY","32","29","4.499971908","","","27846"
"","NV","WASHOE","32","31","3.467460416","4.59452172","137","2981812"
"","NV","WHITE PINE","32","33","2.895841052","","","69833"
"","NV","CARSON CITY","32","510","3.408071012","","","384135"
"","NH","BELKNAP","33","1","1.282155389","","","421651"
"","NH","CARROLL","33","3","1.803967322","","","333901"
"","NH","CHESHIRE","33","5","1.61668386","","","537955"
"","NH","COOS","33","7","1.836208939","","","227819"
"","NH","GRAFTON","33","9","1.631614156","","","624484"
"","NH","HILLSBOROUGH","33","11","1.508520331","1.635077096","46","2813323"
"","NH","MERRIMACK","33","13","1.41318648","","","1028327"
"","NH","ROCKINGHAM","33","15","1.585637018","1.154674411","24","2078508"
"","NH","STRAFFORD","33","17","1.356385126","","","867371"
"","NH","SULLIVAN","33","19","1.59668953","","","303974"
"","NJ","ATLANTIC","34","1","5.772456199","6.758593942","130","1923477"
"","NJ","BERGEN","34","3","5.402360106","1.172553615","75","6396296"
"","NJ","BURLINGTON","34","5","8.631939059","2.353272655","74","3144557"
"","NJ","CAMDEN","34","7","12.51699034","10.2486809","368","3590706"
"","NJ","CAPE MAY","34","9","6.028993783","","","676206"
"","NJ","CUMBERLAND","34","11","4.757132989","7.369599039","81","1099110"
"","NJ","ESSEX","34","13","5.519531308","15.26995316","841","5507548"
"","NJ","GLOUCESTER","34","15","11.86180651","2.671089463","54","2021647"
"","NJ","HUDSON","34","17","5.400204652","4.424320668","200","4520468"
"","NJ","HUNTERDON","34","19","2.160133482","","","891548"
"","NJ","MERCER","34","21","2.290472217","7.221598637","186","2575607"
"","NJ","MIDDLESEX","34","23","3.15378041","1.817161412","104","5723212"
"","NJ","MONMOUTH","34","25","2.467805566","1.725603598","76","4404256"
"","NJ","MORRIS","34","27","5.9972711","0.692518977","24","3465609"
"","NJ","OCEAN","34","29","1.733147085","1.259698754","51","4048587"
"","NJ","PASSAIC","34","31","4.942993303","4.602816697","162","3519584"
"","NJ","SALEM","34","33","6.138044208","","","459753"
"","NJ","SOMERSET","34","35","2.91069911","1.182543037","27","2283215"
"","NJ","SUSSEX","34","37","2.544417236","","","1034565"
"","NJ","UNION","34","39","5.755037572","5.257827756","199","3784833"
"","NJ","WARREN","34","41","1.413672768","","","756093"
"","NM","BERNALILLO","35","1","6.531769938","6.612627757","308","4657755"
"","NM","CATRON","35","3","8.804920693","","","25559"
"","NM","CHAVES","35","5","8.407247047","13.08312582","60","458606"
"","NM","CIBOLA","35","6","7.525079134","","","191228"
"","NM","COLFAX","35","7","7.830479665","","","93827"
"","NM","CURRY","35","9","5.014793641","","","342347"
"","NM","DE BACA","35","11","9.447398068","","","13642"
"","NM","DONA ANA","35","13","3.247459468","4.353859969","64","1469960"
"","NM","EDDY","35","15","8.951145505","6.574708412","25","380245"
"","NM","GRANT","35","17","5.81285016","","","206430"
"","NM","GUADALUPE","35","19","7.601121431","","","32306"
"","NM","HARDING","35","21","8.40862164","","","4870"
"","NM","HIDALGO","35","23","5.902252933","","","33754"
"","NM","LEA","35","25","8.760354406","11.04656452","51","461682"
"","NM","LINCOLN","35","27","7.549534116","","","141815"
"","NM","LOS ALAMOS","35","28","5.952150661","","","125472"
"","NM","LUNA","35","29","4.674746865","","","175206"
"","NM","MC KINLEY","35","31","9.102361517","16.0031295","81","506151"
"","NM","MORA","35","33","7.946991419","","","33376"
"","NM","OTERO","35","35","3.85155531","5.537859019","25","451438"
"","NM","QUAY","35","37","5.495519189","","","61999"
"","NM","RIO ARRIBA","35","39","6.819530039","12.82348122","36","280735"
"","NM","ROOSEVELT","35","41","9.563855862","","","138426"
"","NM","SANDOVAL","35","43","7.255672215","3.980621902","37","929503"
"","NM","SAN JUAN","35","45","8.432861926","8.735160027","78","892943"
"","NM","SAN MIGUEL","35","47","7.031311865","","","203083"
"","NM","SANTA FE","35","49","6.481712738","6.39523958","65","1016381"
"","NM","SIERRA","35","51","4.818744243","","","82671"
"","NM","SOCORRO","35","53","7.514891459","","","123967"
"","NM","TAOS","35","55","9.714073194","","","230068"
"","NM","TORRANCE","35","57","6.787864998","","","112861"
"","NM","UNION","35","59","7.898398716","","","30977"
"","NM","VALENCIA","35","61","6.923384827","9.571569062","51","532828"
"","NY","ALBANY","36","1","2.422306337","2.991645363","64","2139291"
"","NY","ALLEGANY","36","3","1.266267925","","","340039"
"","NY","BRONX","36","5","4.301320092","8.771596103","860","9804373"
"","NY","BROOME","36","7","2.554509013","3.366470385","47","1396121"
"","NY","CATTARAUGUS","36","9","4.898647635","","","558327"
"","NY","CAYUGA","36","11","3.026978055","","","558258"
"","NY","CHAUTAUQUA","36","13","4.975933461","2.344733356","22","938273"
"","NY","CHEMUNG","36","15","1.755161715","","","620641"
"","NY","CHENANGO","36","17","2.196374913","","","351449"
"","NY","CLINTON","36","19","1.439324635","","","573889"
"","NY","COLUMBIA","36","21","2.360527737","","","438981"
"","NY","CORTLAND","36","23","3.239314561","","","345127"
"","NY","DELAWARE","36","25","2.338149224","","","332782"
"","NY","DUTCHESS","36","27","2.699406485","2.692442314","56","2079896"
"","NY","ERIE","36","29","4.685871389","6.269809455","404","6443577"
"","NY","ESSEX","36","31","1.483925096","","","274353"
"","NY","FRANKLIN","36","33","1.529253384","","","361169"
"","NY","FULTON","36","35","1.228560268","","","385574"
"","NY","GENESEE","36","37","5.150156783","","","418383"
"","NY","GREENE","36","39","2.248811963","","","342034"
"","NY","HAMILTON","36","41","1.187172669","","","33670"
"","NY","HERKIMER","36","43","2.297337339","","","450505"
"","NY","JEFFERSON","36","45","1.848637347","2.54819424","21","824113"
"","NY","KINGS","36","47","5.063999639","7.254135517","1291","17796745"
"","NY","LEWIS","36","49","2.42618849","","","189765"
"","NY","LIVINGSTON","36","51","3.960007348","","","455525"
"","NY","MADISON","36","53","3.392014279","","","509942"
"","NY","MONROE","36","55","4.17570442","5.64649172","295","5224483"
"","NY","MONTGOMERY","36","57","1.96551899","","","349636"
"","NY","NASSAU","36","59","3.074094505","2.317114066","218","9408255"
"","NY","NEW YORK","36","61","5.635052768","3.365949592","379","11259824"
"","NY","NIAGARA","36","63","5.238047934","2.522128358","38","1506664"
"","NY","ONEIDA","36","65","2.257397824","3.60010959","59","1638839"
"","NY","ONONDAGA","36","67","3.361079709","4.804252712","157","3267938"
"","NY","ONTARIO","36","69","3.997010042","","","758091"
"","NY","ORANGE","36","71","2.673367723","3.25137074","85","2614282"
"","NY","ORLEANS","36","73","4.631956174","","","298727"
"","NY","OSWEGO","36","75","3.392196876","","","852671"
"","NY","OTSEGO","36","77","2.282554113","","","433767"
"","NY","PUTNAM","36","79","2.633546949","","","697624"
"","NY","QUEENS","36","81","4.907687012","3.807920639","602","15809153"
"","NY","RENSSELAER","36","83","2.028810217","2.508414386","28","1116243"
"","NY","RICHMOND","36","85","3.77197097","3.77197097","124","3287406"
"","NY","ROCKLAND","36","87","2.28712887","1.088825969","24","2204209"
"","NY","ST LAWRENCE","36","89","1.81592979","","","784052"
"","NY","SARATOGA","36","91","2.435505434","","","1548082"
"","NY","SCHENECTADY","36","93","2.543656439","4.524013742","49","1083109"
"","NY","SCHOHARIE","36","95","2.771474598","","","226516"
"","NY","SCHUYLER","36","97","1.664210988","","","129375"
"","NY","SENECA","36","99","1.23492542","","","246822"
"","NY","STEUBEN","36","101","1.615474238","","","692310"
"","NY","SUFFOLK","36","103","2.490421687","2.646185762","277","10467897"
"","NY","SULLIVAN","36","105","2.624516569","","","539965"
"","NY","TIOGA","36","107","2.205065323","","","355139"
"","NY","TOMPKINS","36","109","1.580908013","","","717613"
"","NY","ULSTER","36","111","2.519070479","1.805452309","23","1273919"
"","NY","WARREN","36","113","1.233940626","","","458516"
"","NY","WASHINGTON","36","115","1.630803622","","","440779"
"","NY","WAYNE","36","117","4.301357979","","","651857"
"","NY","WESTCHESTER","36","119","4.15466662","2.316263171","155","6691813"
"","NY","WYOMING","36","121","4.983062875","","","292972"
"","NY","YATES","36","123","1.297635708","","","177046"
"","NC","ALAMANCE","37","1","4.934817775","3.753035267","40","1065804"
"","NC","ALEXANDER","37","3","5.240986212","","","259693"
"","NC","ALLEGHANY","37","5","4.95272695","","","77138"
"","NC","ANSON","37","7","5.857419409","11.3294885","21","185357"
"","NC","ASHE","37","9","4.158742159","","","189883"
"","NC","AVERY","37","11","4.157141459","","","124705"
"","NC","BEAUFORT","37","13","5.726167105","","","332710"
"","NC","BERTIE","37","15","8.308145505","","","145741"
"","NC","BLADEN","37","17","12.46798898","9.422174884","23","244105"
"","NC","BRUNSWICK","37","19","6.018363913","4.140165296","32","772916"
"","NC","BUNCOMBE","37","21","3.667605847","3.485755372","59","1692603"
"","NC","BURKE","37","23","5.121682836","3.791475184","24","632999"
"","NC","CABARRUS","37","25","5.730802465","5.505282712","70","1271506"
"","NC","CALDWELL","37","27","5.172001738","6.423053554","37","576050"
"","NC","CAMDEN","37","29","5.224549329","","","70319"
"","NC","CARTERET","37","31","4.763435866","","","469344"
"","NC","CASWELL","37","33","4.832784438","","","164445"
"","NC","CATAWBA","37","35","4.801906002","6.384343","69","1080769"
"","NC","CHATHAM","37","37","4.732955182","","","454447"
"","NC","CHEROKEE","37","39","4.659725458","","","190722"
"","NC","CHOWAN","37","41","","","","103302"
"","NC","CLAY","37","43","4.880313292","","","74127"
"","NC","CLEVELAND","37","45","4.919280646","5.4115245","37","683726"
"","NC","COLUMBUS","37","47","9.66508933","14.16645334","57","402359"
"","NC","CRAVEN","37","49","5.953664693","5.25006908","38","723800"
"","NC","CUMBERLAND","37","51","11.42881331","11.16428354","251","2248241"
"","NC","CURRITUCK","37","53","4.387201175","","","167669"
"","NC","DARE","37","55","","","","239824"
"","NC","DAVIDSON","37","57","5.343421284","3.240974324","37","1141632"
"","NC","DAVIE","37","59","4.460717567","","","288755"
"","NC","DUPLIN","37","61","6.890771612","6.078051911","25","411316"
"","NC","DURHAM","37","63","4.335511548","10.03305218","194","1933609"
"","NC","EDGECOMBE","37","65","8.682615323","11.49434095","45","391497"
"","NC","FORSYTH","37","67","5.219689281","5.115227549","127","2482783"
"","NC","FRANKLIN","37","69","4.56976417","","","427299"
"","NC","GASTON","37","71","5.943235336","4.957895759","72","1452229"
"","NC","GATES","37","73","5.106606967","","","83653"
"","NC","GRAHAM","37","75","3.792097947","","","61201"
"","NC","GRANVILLE","37","77","5.031811207","","","409810"
"","NC","GREENE","37","79","7.919532521","","","149227"
"","NC","GUILFORD","37","81","5.035885125","6.348449665","220","3465413"
"","NC","HALIFAX","37","83","8.929119758","12.63856342","48","379790"
"","NC","HARNETT","37","85","5.48308237","7.603920243","63","828520"
"","NC","HAYWOOD","37","87","3.175445589","","","413108"
"","NC","HENDERSON","37","89","4.391963689","2.921099768","22","753141"
"","NC","HERTFORD","37","91","6.02117692","","","171416"
"","NC","HOKE","37","93","12.57969607","9.735518416","33","338965"
"","NC","HYDE","37","95","3.272171004","","","40324"
"","NC","IREDELL","37","97","5.868747435","3.188092122","36","1129202"
"","NC","JACKSON","37","99","4.11854438","","","281759"
"","NC","JOHNSTON","37","101","4.818585476","3.986045519","48","1204201"
"","NC","JONES","37","103","5.501002289","","","71110"
"","NC","LEE","37","105","7.076490389","10.52294124","43","408631"
"","NC","LENOIR","37","107","7.198334803","9.412582451","39","414339"
"","NC","LINCOLN","37","109","5.746884514","4.008928978","22","548775"
"","NC","MC DOWELL","37","111","3.777344296","","","314472"
"","NC","MACON","37","113","4.75680969","","","236621"
"","NC","MADISON","37","115","3.898050511","","","146032"
"","NC","MARTIN","37","117","7.708437255","","","168598"
"","NC","MECKLENBURG","37","119","5.60889471","6.616017212","439","6635412"
"","NC","MITCHELL","37","121","3.995272261","","","108357"
"","NC","MONTGOMERY","37","123","5.519875465","","","193622"
"","NC","MOORE","37","125","8.637382441","6.709961897","42","625935"
"","NC","NASH","37","127","4.611534186","10.05938037","67","666045"
"","NC","NEW HANOVER","37","129","4.631134034","5.18977987","75","1445148"
"","NC","NORTHAMPTON","37","131","7.765988889","","","151004"
"","NC","ONSLOW","37","133","4.651523374","5.099861666","64","1254936"
"","NC","ORANGE","37","135","6.093198256","2.320038808","22","948260"
"","NC","PAMLICO","37","137","5.226075679","","","91579"
"","NC","PASQUOTANK","37","139","","","","282210"
"","NC","PENDER","37","141","6.150726066","","","373094"
"","NC","PERQUIMANS","37","143","3.905972587","","","94075"
"","NC","PERSON","37","145","6.679610714","","","274899"
"","NC","PITT","37","147","7.136901259","6.643076737","79","1189208"
"","NC","POLK","37","149","5.248721117","","","142748"
"","NC","RANDOLPH","37","151","5.164051851","3.727400118","37","992649"
"","NC","RICHMOND","37","153","8.746458294","8.624061748","28","324673"
"","NC","ROBESON","37","155","11.52055572","20.87269149","196","939026"
"","NC","ROCKINGHAM","37","157","5.538605417","5.84708938","38","649896"
"","NC","ROWAN","37","159","4.689781133","6.510874193","63","967612"
"","NC","RUTHERFORD","37","161","4.700059958","","","470641"
"","NC","SAMPSON","37","163","8.207508797","8.986986843","40","445088"
"","NC","SCOTLAND","37","165","13.76163212","17.78628006","45","253004"
"","NC","STANLY","37","167","5.196444959","5.192328571","22","423702"
"","NC","STOKES","37","169","5.802780728","","","329139"
"","NC","SURRY","37","171","4.825451256","5.254717569","27","513824"
"","NC","SWAIN","37","173","2.734014295","","","98146"
"","NC","TRANSYLVANIA","37","175","4.555970921","","","230128"
"","NC","TYRRELL","37","177","","","","29802"
"","NC","UNION","37","179","6.198977381","3.476401146","50","1438269"
"","NC","VANCE","37","181","7.683179812","18.07813561","57","315298"
"","NC","WAKE","37","183","4.967515508","2.986101544","194","6496765"
"","NC","WARREN","37","185","9.58867861","","","145074"
"","NC","WASHINGTON","37","187","4.703127456","","","90798"
"","NC","WATAUGA","37","189","4.618198494","","","360575"
"","NC","WAYNE","37","191","7.055799781","9.287983207","80","861328"
"","NC","WILKES","37","193","4.381014498","5.783259941","28","484156"
"","NC","WILSON","37","195","7.416376871","7.57170226","43","567904"
"","NC","YADKIN","37","197","4.54919157","","","267033"
"","NC","YANCEY","37","199","3.978851608","","","124268"
"","ND","ADAMS","38","1","","","","16362"
"","ND","BARNES","38","3","","","","77541"
"","ND","BENSON","38","5","","","","47047"
"","ND","BILLINGS","38","7","","","","5888"
"","ND","BOTTINEAU","38","9","","","","45660"
"","ND","BOWMAN","38","11","","","","22265"
"","ND","BURKE","38","13","","","","14594"
"","ND","BURLEIGH","38","15","2.300779855","","","588975"
"","ND","CASS","38","17","","","","1081869"
"","ND","CAVALIER","38","19","","","","27602"
"","ND","DICKEY","38","21","","","","36753"
"","ND","DIVIDE","38","23","","","","15232"
"","ND","DUNN","38","25","","","","26805"
"","ND","EDDY","38","27","","","","16762"
"","ND","EMMONS","38","29","3.340106927","","","24617"
"","ND","FOSTER","38","31","","","","23576"
"","ND","GOLDEN VALLEY","38","33","","","","12172"
"","ND","GRAND FORKS","38","35","","","","474072"
"","ND","GRANT","38","37","","","","16658"
"","ND","GRIGGS","38","39","","","","16577"
"","ND","HETTINGER","38","41","","","","17840"
"","ND","KIDDER","38","43","","","","16983"
"","ND","LA MOURE","38","45","","","","29005"
"","ND","LOGAN","38","47","","","","13735"
"","ND","MC HENRY","38","49","","","","39282"
"","ND","MC INTOSH","38","51","","","","19683"
"","ND","MC KENZIE","38","53","5.10887002","","","53697"
"","ND","MC LEAN","38","55","2.372239593","","","64211"
"","ND","MERCER","38","57","","","","59356"
"","ND","MORTON","38","59","2.972148269","","","195786"
"","ND","MOUNTRAIL","38","61","2.727697515","","","58253"
"","ND","NELSON","38","63","","","","21702"
"","ND","OLIVER","38","65","2.388059701","","","12922"
"","ND","PEMBINA","38","67","","","","51208"
"","ND","PIERCE","38","69","","","","30707"
"","ND","RAMSEY","38","71","","","","80379"
"","ND","RANSOM","38","73","","","","38485"
"","ND","RENVILLE","38","75","","","","17541"
"","ND","RICHLAND","38","77","1.349248711","","","114205"
"","ND","ROLETTE","38","79","","","","99190"
"","ND","SARGENT","38","81","","","","27218"
"","ND","SHERIDAN","38","83","","","","9240"
"","ND","SIOUX","38","85","","","","29796"
"","ND","SLOPE","38","87","","","","5181"
"","ND","STARK","38","89","","","","182198"
"","ND","STEELE","38","91","","","","13803"
"","ND","STUTSMAN","38","93","","","","147087"
"","ND","TOWNER","38","95","","","","15940"
